Time	Ir	iD	Vd	Vl	Voi	Vi	Vr
0.01436	0.000796757	-7.64389e-008	-0.764066	-0.000796766	-7.96834e-009	-0.764066	0.000796757
0.01437	0.000788829	-7.60503e-008	-0.761629	-0.000788838	-7.88906e-009	-0.761629	0.000788829
0.01438	0.00078098	-7.59393e-008	-0.75918	-0.000780989	-7.81056e-009	-0.75918	0.00078098
0.01439	0.000773209	-7.56617e-008	-0.756721	-0.000773218	-7.73285e-009	-0.756721	0.000773209
0.0144	0.000765515	-7.54397e-008	-0.754251	-0.000765524	-7.65591e-009	-0.754251	0.000765516
0.01441	0.000757898	-7.51621e-008	-0.751771	-0.000757907	-7.57974e-009	-0.751771	0.000757898
0.01442	0.000750357	-7.49401e-008	-0.749279	-0.000750365	-7.50432e-009	-0.749279	0.000750357
0.01443	0.000742891	-7.4607e-008	-0.746777	-0.000742899	-7.42965e-009	-0.746777	0.000742891
0.01444	0.000735499	-7.43849e-008	-0.744265	-0.000735507	-7.35573e-009	-0.744265	0.000735499
0.01445	0.00072818	-7.41074e-008	-0.741742	-0.000728188	-7.28254e-009	-0.741742	0.00072818
0.01446	0.000720934	-7.38853e-008	-0.739208	-0.000720942	-7.21008e-009	-0.739208	0.000720935
0.01447	0.000713761	-7.35523e-008	-0.736664	-0.000713769	-7.13835e-009	-0.736664	0.000713761
0.01448	0.000706659	-7.33857e-008	-0.734109	-0.000706667	-7.06732e-009	-0.734109	0.000706659
0.01449	0.000699627	-7.31637e-008	-0.731544	-0.000699635	-6.997e-009	-0.731544	0.000699627
0.0145	0.000692666	-7.28861e-008	-0.728969	-0.000692673	-6.92739e-009	-0.728969	0.000692666
0.01451	0.000685773	-7.26641e-008	-0.726383	-0.000685781	-6.85846e-009	-0.726383	0.000685773
0.01452	0.00067895	-7.23865e-008	-0.723787	-0.000678957	-6.79022e-009	-0.723787	0.00067895
0.01453	0.000672194	-7.20535e-008	-0.72118	-0.000672201	-6.72266e-009	-0.72118	0.000672194
0.01454	0.000665505	-7.18314e-008	-0.718563	-0.000665513	-6.65577e-009	-0.718563	0.000665505
0.01455	0.000658883	-7.14984e-008	-0.715936	-0.000658891	-6.58955e-009	-0.715936	0.000658883
0.01456	0.000652327	-7.13318e-008	-0.713299	-0.000652334	-6.52399e-009	-0.713299	0.000652327
0.01457	0.000645836	-7.11098e-008	-0.710652	-0.000645843	-6.45907e-009	-0.710652	0.000645836
0.01458	0.00063941	-7.07212e-008	-0.707995	-0.000639417	-6.39481e-009	-0.707995	0.00063941
0.01459	0.000633048	-7.05547e-008	-0.705327	-0.000633055	-6.33118e-009	-0.705327	0.000633048
0.0146	0.000626749	-7.02216e-008	-0.70265	-0.000626756	-6.26819e-009	-0.70265	0.000626749
0.01461	0.000620512	-6.99441e-008	-0.699963	-0.000620519	-6.20582e-009	-0.699963	0.000620512
0.01462	0.000614338	-6.9722e-008	-0.697265	-0.000614345	-6.14408e-009	-0.697265	0.000614338
0.01463	0.000608225	-6.95e-008	-0.694558	-0.000608232	-6.08295e-009	-0.694558	0.000608225
0.01464	0.000602173	-6.91669e-008	-0.691841	-0.00060218	-6.02242e-009	-0.691841	0.000602173
0.01465	0.000596181	-6.88338e-008	-0.689114	-0.000596188	-5.9625e-009	-0.689114	0.000596181
0.01466	0.000590249	-6.87228e-008	-0.686377	-0.000590255	-5.90318e-009	-0.686377	0.000590249
0.01467	0.000584376	-6.83897e-008	-0.683631	-0.000584382	-5.84444e-009	-0.683631	0.000584376
0.01468	0.000578561	-6.80567e-008	-0.680874	-0.000578567	-5.78629e-009	-0.680874	0.000578561
0.01469	0.000572804	-6.77791e-008	-0.678108	-0.00057281	-5.72872e-009	-0.678108	0.000572804
0.0147	0.000567105	-6.75016e-008	-0.675333	-0.000567111	-5.67172e-009	-0.675333	0.000567105
0.01471	0.000561462	-6.7335e-008	-0.672548	-0.000561468	-5.61529e-009	-0.672548	0.000561462
0.01472	0.000555875	-6.68909e-008	-0.669753	-0.000555881	-5.55942e-009	-0.669753	0.000555875
0.01473	0.000550344	-6.66134e-008	-0.666949	-0.00055035	-5.5041e-009	-0.666949	0.000550344
0.01474	0.000544868	-6.63913e-008	-0.664135	-0.000544874	-5.44934e-009	-0.664135	0.000544868
0.01475	0.000539446	-6.61693e-008	-0.661312	-0.000539452	-5.39512e-009	-0.661312	0.000539446
0.01476	0.000534078	-6.57807e-008	-0.658479	-0.000534084	-5.34144e-009	-0.658479	0.000534078
0.01477	0.000528764	-6.56142e-008	-0.655637	-0.00052877	-5.2883e-009	-0.655637	0.000528764
0.01478	0.000523503	-6.52256e-008	-0.652786	-0.000523508	-5.23568e-009	-0.652786	0.000523503
0.01479	0.000518294	-6.50036e-008	-0.649926	-0.000518299	-5.18359e-009	-0.649926	0.000518294
0.0148	0.000513136	-6.4726e-008	-0.647056	-0.000513142	-5.13201e-009	-0.647056	0.000513136
0.01481	0.000508031	-6.4504e-008	-0.644177	-0.000508036	-5.08095e-009	-0.644177	0.000508031
0.01482	0.000502975	-6.41709e-008	-0.641289	-0.000502981	-5.0304e-009	-0.641289	0.000502975
0.01483	0.000497971	-6.37823e-008	-0.638392	-0.000497976	-4.98035e-009	-0.638392	0.000497971
0.01484	0.000493016	-6.35048e-008	-0.635485	-0.000493021	-4.93079e-009	-0.635485	0.000493016
0.01485	0.00048811	-6.32827e-008	-0.63257	-0.000488115	-4.88173e-009	-0.63257	0.00048811
0.01486	0.000483253	-6.29496e-008	-0.629646	-0.000483258	-4.83316e-009	-0.629646	0.000483253
0.01487	0.000478445	-6.26721e-008	-0.626713	-0.00047845	-4.78507e-009	-0.626713	0.000478445
0.01488	0.000473684	-6.23945e-008	-0.62377	-0.000473689	-4.73746e-009	-0.62377	0.000473684
0.01489	0.000468971	-6.2006e-008	-0.620819	-0.000468976	-4.69033e-009	-0.620819	0.000468971
0.0149	0.000464304	-6.17284e-008	-0.61786	-0.000464309	-4.64366e-009	-0.61786	0.000464304
0.01491	0.000459684	-6.15064e-008	-0.614891	-0.000459689	-4.59746e-009	-0.614891	0.000459684
0.01492	0.00045511	-6.11733e-008	-0.611914	-0.000455115	-4.55171e-009	-0.611914	0.00045511
0.01493	0.000450582	-6.08957e-008	-0.608928	-0.000450587	-4.50643e-009	-0.608928	0.000450582
0.01494	0.000446098	-6.05627e-008	-0.605933	-0.000446103	-4.46159e-009	-0.605933	0.000446098
0.01495	0.000441659	-6.02851e-008	-0.60293	-0.000441664	-4.4172e-009	-0.60293	0.000441659
0.01496	0.000437265	-5.9952e-008	-0.599918	-0.000437269	-4.37325e-009	-0.599918	0.000437265
0.01497	0.000432914	-5.9619e-008	-0.596897	-0.000432918	-4.32973e-009	-0.596897	0.000432914
0.01498	0.000428606	-5.93414e-008	-0.593868	-0.000428611	-4.28665e-009	-0.593868	0.000428606
0.01499	0.000424341	-5.91194e-008	-0.590831	-0.000424346	-4.244e-009	-0.590831	0.000424341
0.015	0.000420119	-5.87308e-008	-0.587785	-0.000420124	-4.20178e-009	-0.587785	0.000420119
0.01501	0.000415939	-5.84532e-008	-0.584731	-0.000415943	-4.15997e-009	-0.584731	0.000415939
0.01502	0.0004118	-5.82312e-008	-0.581669	-0.000411804	-4.11858e-009	-0.581669	0.0004118
0.01503	0.000407702	-5.78981e-008	-0.578598	-0.000407707	-4.0776e-009	-0.578598	0.000407702
0.01504	0.000403646	-5.75651e-008	-0.575519	-0.00040365	-4.03703e-009	-0.575519	0.000403646
0.01505	0.000399629	-5.71765e-008	-0.572432	-0.000399634	-3.99686e-009	-0.572432	0.000399629
0.01506	0.000395653	-5.68989e-008	-0.569337	-0.000395657	-3.9571e-009	-0.569337	0.000395653
0.01507	0.000391716	-5.65659e-008	-0.566234	-0.00039172	-3.91772e-009	-0.566234	0.000391716
0.01508	0.000387818	-5.63993e-008	-0.563122	-0.000387822	-3.87874e-009	-0.563122	0.000387818
0.01509	0.000383959	-5.59552e-008	-0.560003	-0.000383963	-3.84015e-009	-0.560003	0.000383959
0.0151	0.000380139	-5.55667e-008	-0.556876	-0.000380143	-3.80194e-009	-0.556876	0.000380139
0.01511	0.000376356	-5.53446e-008	-0.55374	-0.00037636	-3.76411e-009	-0.55374	0.000376356
0.01512	0.000372611	-5.50671e-008	-0.550597	-0.000372615	-3.72666e-009	-0.550597	0.000372611
0.01513	0.000368904	-5.4734e-008	-0.547446	-0.000368908	-3.68958e-009	-0.547446	0.000368904
0.01514	0.000365233	-5.44564e-008	-0.544288	-0.000365237	-3.65287e-009	-0.544288	0.000365233
0.01515	0.000361599	-5.41234e-008	-0.541121	-0.000361603	-3.61653e-009	-0.541121	0.000361599
0.01516	0.000358001	-5.37903e-008	-0.537947	-0.000358005	-3.58054e-009	-0.537947	0.000358001
0.01517	0.000354438	-5.34017e-008	-0.534765	-0.000354442	-3.54492e-009	-0.534765	0.000354438
0.01518	0.000350912	-5.31242e-008	-0.531576	-0.000350915	-3.50965e-009	-0.531576	0.000350912
0.01519	0.00034742	-5.27356e-008	-0.528379	-0.000347424	-3.47473e-009	-0.528379	0.00034742
0.0152	0.000343963	-5.25691e-008	-0.525175	-0.000343967	-3.44015e-009	-0.525175	0.000343963
0.01521	0.00034054	-5.2125e-008	-0.521963	-0.000340544	-3.40593e-009	-0.521963	0.00034054
0.01522	0.000337152	-5.19584e-008	-0.518743	-0.000337156	-3.37204e-009	-0.518743	0.000337152
0.01523	0.000333797	-5.15143e-008	-0.515517	-0.000333801	-3.33849e-009	-0.515517	0.000333797
0.01524	0.000330476	-5.11813e-008	-0.512283	-0.000330479	-3.30527e-009	-0.512283	0.000330476
0.01525	0.000327187	-5.09037e-008	-0.509041	-0.000327191	-3.27238e-009	-0.509041	0.000327187
0.01526	0.000323932	-5.05151e-008	-0.505793	-0.000323935	-3.23982e-009	-0.505793	0.000323932
0.01527	0.000320709	-5.02376e-008	-0.502537	-0.000320712	-3.20759e-009	-0.502537	0.000320709
0.01528	0.000317517	-4.99323e-008	-0.499274	-0.000317521	-3.17567e-009	-0.499274	0.000317517
0.01529	0.000314358	-4.95992e-008	-0.496004	-0.000314361	-3.14408e-009	-0.496004	0.000314358
0.0153	0.00031123	-4.92939e-008	-0.492727	-0.000311233	-3.11279e-009	-0.492727	0.00031123
0.01531	0.000308133	-4.89053e-008	-0.489443	-0.000308137	-3.08182e-009	-0.489443	0.000308133
0.01532	0.000305067	-4.86555e-008	-0.486152	-0.00030507	-3.05116e-009	-0.486152	0.000305067
0.01533	0.000302032	-4.82669e-008	-0.482854	-0.000302035	-3.0208e-009	-0.482854	0.000302032
0.01534	0.000299026	-4.79616e-008	-0.47955	-0.00029903	-2.99074e-009	-0.47955	0.000299026
0.01535	0.000296051	-4.76286e-008	-0.476238	-0.000296054	-2.96098e-009	-0.476238	0.000296051
0.01536	0.000293105	-4.72955e-008	-0.47292	-0.000293108	-2.93152e-009	-0.47292	0.000293105
0.01537	0.000290188	-4.69624e-008	-0.469595	-0.000290192	-2.90235e-009	-0.469595	0.000290189
0.01538	0.000287301	-4.66016e-008	-0.466263	-0.000287304	-2.87348e-009	-0.466263	0.000287301
0.01539	0.000284442	-4.62408e-008	-0.462925	-0.000284445	-2.84489e-009	-0.462925	0.000284442
0.0154	0.000281612	-4.59632e-008	-0.45958	-0.000281615	-2.81658e-009	-0.45958	0.000281612
0.01541	0.00027881	-4.56302e-008	-0.456228	-0.000278813	-2.78855e-009	-0.456228	0.00027881
0.01542	0.000276036	-4.52138e-008	-0.45287	-0.000276039	-2.76081e-009	-0.45287	0.000276036
0.01543	0.000273289	-4.4964e-008	-0.449506	-0.000273292	-2.73334e-009	-0.449506	0.000273289
0.01544	0.00027057	-4.46032e-008	-0.446135	-0.000270573	-2.70614e-009	-0.446135	0.00027057
0.01545	0.000267877	-4.42701e-008	-0.442758	-0.00026788	-2.67922e-009	-0.442758	0.000267877
0.01546	0.000265212	-4.39371e-008	-0.439375	-0.000265215	-2.65256e-009	-0.439375	0.000265212
0.01547	0.000262573	-4.3604e-008	-0.435985	-0.000262576	-2.62617e-009	-0.435985	0.000262573
0.01548	0.00025996	-4.32709e-008	-0.432589	-0.000259963	-2.60003e-009	-0.432589	0.00025996
0.01549	0.000257374	-4.29101e-008	-0.429187	-0.000257376	-2.57416e-009	-0.429187	0.000257374
0.0155	0.000254813	-4.25493e-008	-0.425779	-0.000254815	-2.54855e-009	-0.425779	0.000254813
0.01551	0.000252277	-4.2244e-008	-0.422365	-0.00025228	-2.52319e-009	-0.422365	0.000252277
0.01552	0.000249767	-4.19109e-008	-0.418945	-0.00024977	-2.49809e-009	-0.418945	0.000249767
0.01553	0.000247282	-4.15501e-008	-0.415519	-0.000247284	-2.47323e-009	-0.415519	0.000247282
0.01554	0.000244821	-4.11338e-008	-0.412087	-0.000244824	-2.44862e-009	-0.412087	0.000244821
0.01555	0.000242385	-4.08562e-008	-0.408649	-0.000242388	-2.42426e-009	-0.408649	0.000242385
0.01556	0.000239973	-4.04954e-008	-0.405205	-0.000239976	-2.40014e-009	-0.405205	0.000239973
0.01557	0.000237585	-4.01623e-008	-0.401756	-0.000237588	-2.37626e-009	-0.401756	0.000237585
0.01558	0.000235221	-3.9857e-008	-0.398301	-0.000235224	-2.35261e-009	-0.398301	0.000235221
0.01559	0.000232881	-3.94962e-008	-0.39484	-0.000232883	-2.3292e-009	-0.39484	0.000232881
0.0156	0.000230563	-3.91631e-008	-0.391374	-0.000230566	-2.30603e-009	-0.391374	0.000230563
0.01561	0.000228269	-3.87745e-008	-0.387902	-0.000228272	-2.28308e-009	-0.387902	0.000228269
0.01562	0.000225998	-3.84137e-008	-0.384424	-0.000226	-2.26036e-009	-0.384424	0.000225998
0.01563	0.000223749	-3.81362e-008	-0.380941	-0.000223752	-2.23787e-009	-0.380941	0.000223749
0.01564	0.000221523	-3.76921e-008	-0.377453	-0.000221525	-2.21561e-009	-0.377453	0.000221523
0.01565	0.000219319	-3.74423e-008	-0.373959	-0.000219321	-2.19356e-009	-0.373959	0.000219319
0.01566	0.000217136	-3.69982e-008	-0.37046	-0.000217139	-2.17173e-009	-0.37046	0.000217136
0.01567	0.000214976	-3.66929e-008	-0.366956	-0.000214978	-2.15012e-009	-0.366956	0.000214976
0.01568	0.000212837	-3.63598e-008	-0.363446	-0.000212839	-2.12873e-009	-0.363446	0.000212837
0.01569	0.000210719	-3.59712e-008	-0.359932	-0.000210721	-2.10755e-009	-0.359932	0.000210719
0.0157	0.000208622	-3.55826e-008	-0.356412	-0.000208624	-2.08658e-009	-0.356412	0.000208622
0.01571	0.000206546	-3.52773e-008	-0.352887	-0.000206548	-2.06581e-009	-0.352887	0.000206546
0.01572	0.000204491	-3.4972e-008	-0.349357	-0.000204493	-2.04526e-009	-0.349357	0.000204491
0.01573	0.000202456	-3.45834e-008	-0.345822	-0.000202458	-2.02491e-009	-0.345822	0.000202456
0.01574	0.000200442	-3.42504e-008	-0.342283	-0.000200444	-2.00476e-009	-0.342283	0.000200442
0.01575	0.000198447	-3.38896e-008	-0.338738	-0.000198449	-1.98481e-009	-0.338738	0.000198447
0.01576	0.000196473	-3.3501e-008	-0.335188	-0.000196475	-1.96506e-009	-0.335188	0.000196473
0.01577	0.000194518	-3.31402e-008	-0.331634	-0.00019452	-1.94551e-009	-0.331634	0.000194518
0.01578	0.000192582	-3.27793e-008	-0.328075	-0.000192584	-1.92615e-009	-0.328075	0.000192582
0.01579	0.000190666	-3.25018e-008	-0.324512	-0.000190668	-1.90698e-009	-0.324512	0.000190666
0.0158	0.000188769	-3.20577e-008	-0.320944	-0.000188771	-1.88801e-009	-0.320944	0.000188769
0.01581	0.00018689	-3.16969e-008	-0.317371	-0.000186892	-1.86922e-009	-0.317371	0.00018689
0.01582	0.000185031	-3.13916e-008	-0.313794	-0.000185033	-1.85062e-009	-0.313794	0.000185031
0.01583	0.00018319	-3.09752e-008	-0.310212	-0.000183192	-1.83221e-009	-0.310212	0.00018319
0.01584	0.000181367	-3.06422e-008	-0.306626	-0.000181369	-1.81397e-009	-0.306626	0.000181367
0.01585	0.000179562	-3.03091e-008	-0.303035	-0.000179564	-1.79592e-009	-0.303035	0.000179562
0.01586	0.000177775	-2.99483e-008	-0.29944	-0.000177777	-1.77805e-009	-0.29944	0.000177775
0.01587	0.000176007	-2.96152e-008	-0.295841	-0.000176008	-1.76036e-009	-0.295841	0.000176007
0.01588	0.000174255	-2.91711e-008	-0.292238	-0.000174257	-1.74284e-009	-0.292238	0.000174255
0.01589	0.000172521	-2.88936e-008	-0.288631	-0.000172523	-1.7255e-009	-0.288631	0.000172521
0.0159	0.000170805	-2.84772e-008	-0.285019	-0.000170807	-1.70833e-009	-0.285019	0.000170805
0.01591	0.000169105	-2.80886e-008	-0.281404	-0.000169107	-1.69133e-009	-0.281404	0.000169105
0.01592	0.000167422	-2.77833e-008	-0.277784	-0.000167424	-1.6745e-009	-0.277784	0.000167422
0.01593	0.000165757	-2.74225e-008	-0.274161	-0.000165758	-1.65784e-009	-0.274161	0.000165757
0.01594	0.000164107	-2.70617e-008	-0.270533	-0.000164109	-1.64134e-009	-0.270533	0.000164107
0.01595	0.000162474	-2.67009e-008	-0.266902	-0.000162476	-1.62501e-009	-0.266902	0.000162474
0.01596	0.000160858	-2.62845e-008	-0.263267	-0.000160859	-1.60884e-009	-0.263267	0.000160858
0.01597	0.000159257	-2.59515e-008	-0.259628	-0.000159259	-1.59283e-009	-0.259628	0.000159257
0.01598	0.000157672	-2.55906e-008	-0.255986	-0.000157674	-1.57698e-009	-0.255986	0.000157672
0.01599	0.000156103	-2.52298e-008	-0.25234	-0.000156105	-1.56129e-009	-0.25234	0.000156103
0.016	0.00015455	-2.4869e-008	-0.24869	-0.000154552	-1.54575e-009	-0.24869	0.00015455
0.01601	0.000153012	-2.45221e-008	-0.245037	-0.000153014	-1.53037e-009	-0.245037	0.000153012
0.01602	0.00015149	-2.41335e-008	-0.24138	-0.000151491	-1.51514e-009	-0.24138	0.00015149
0.01603	0.000149982	-2.37588e-008	-0.23772	-0.000149984	-1.50006e-009	-0.23772	0.000149982
0.01604	0.00014849	-2.33841e-008	-0.234056	-0.000148492	-1.48513e-009	-0.234056	0.00014849
0.01605	0.000147012	-2.30371e-008	-0.230389	-0.000147014	-1.47036e-009	-0.230389	0.000147012
0.01606	0.00014555	-2.26763e-008	-0.226719	-0.000145551	-1.45572e-009	-0.226719	0.00014555
0.01607	0.000144101	-2.22877e-008	-0.223046	-0.000144103	-1.44124e-009	-0.223046	0.000144101
0.01608	0.000142668	-2.19408e-008	-0.219369	-0.000142669	-1.42689e-009	-0.219369	0.000142668
0.01609	0.000141248	-2.15522e-008	-0.21569	-0.000141249	-1.4127e-009	-0.21569	0.000141248
0.0161	0.000139842	-2.12191e-008	-0.212007	-0.000139844	-1.39864e-009	-0.212007	0.000139842
0.01611	0.000138451	-2.08444e-008	-0.208321	-0.000138453	-1.38472e-009	-0.208321	0.000138451
0.01612	0.000137073	-2.04559e-008	-0.204633	-0.000137075	-1.37094e-009	-0.204633	0.000137073
0.01613	0.000135709	-2.01089e-008	-0.200941	-0.000135711	-1.3573e-009	-0.200941	0.000135709
0.01614	0.000134359	-1.97203e-008	-0.197247	-0.000134361	-1.34379e-009	-0.197247	0.000134359
0.01615	0.000133022	-1.93318e-008	-0.193549	-0.000133024	-1.33042e-009	-0.193549	0.000133022
0.01616	0.000131699	-1.89709e-008	-0.189849	-0.0001317	-1.31718e-009	-0.189849	0.000131699
0.01617	0.000130388	-1.8624e-008	-0.186147	-0.00013039	-1.30407e-009	-0.186147	0.000130388
0.01618	0.000129091	-1.82354e-008	-0.182441	-0.000129092	-1.29109e-009	-0.182441	0.000129091
0.01619	0.000127806	-1.78607e-008	-0.178734	-0.000127808	-1.27824e-009	-0.178734	0.000127806
0.0162	0.000126534	-1.75138e-008	-0.175023	-0.000126536	-1.26552e-009	-0.175023	0.000126534
0.01621	0.000125275	-1.71391e-008	-0.17131	-0.000125277	-1.25293e-009	-0.17131	0.000125275
0.01622	0.000124029	-1.67505e-008	-0.167595	-0.00012403	-1.24046e-009	-0.167595	0.000124029
0.01623	0.000122795	-1.63758e-008	-0.163877	-0.000122796	-1.22811e-009	-0.163877	0.000122795
0.01624	0.000121573	-1.60011e-008	-0.160157	-0.000121574	-1.21589e-009	-0.160157	0.000121573
0.01625	0.000120363	-1.56541e-008	-0.156434	-0.000120365	-1.20379e-009	-0.156434	0.000120363
0.01626	0.000119166	-1.52517e-008	-0.15271	-0.000119167	-1.19181e-009	-0.15271	0.000119166
0.01627	0.00011798	-1.4877e-008	-0.148983	-0.000117981	-1.17995e-009	-0.148983	0.00011798
0.01628	0.000116806	-1.45162e-008	-0.145254	-0.000116807	-1.1682e-009	-0.145254	0.000116806
0.01629	0.000115644	-1.41692e-008	-0.141523	-0.000115645	-1.15658e-009	-0.141523	0.000115644
0.0163	0.000114493	-1.37668e-008	-0.13779	-0.000114494	-1.14507e-009	-0.13779	0.000114493
0.01631	0.000113354	-1.34059e-008	-0.134055	-0.000113355	-1.13367e-009	-0.134055	0.000113354
0.01632	0.000112226	-1.30035e-008	-0.130319	-0.000112227	-1.12239e-009	-0.130319	0.000112226
0.01633	0.000111109	-1.26565e-008	-0.12658	-0.00011111	-1.11122e-009	-0.12658	0.000111109
0.01634	0.000110003	-1.22888e-008	-0.122839	-0.000110005	-1.10016e-009	-0.122839	0.000110003
0.01635	0.000108909	-1.19002e-008	-0.119097	-0.00010891	-1.08921e-009	-0.119097	0.000108909
0.01636	0.000107825	-1.15255e-008	-0.115353	-0.000107826	-1.07837e-009	-0.115353	0.000107825
0.01637	0.000106752	-1.11647e-008	-0.111608	-0.000106753	-1.06763e-009	-0.111608	0.000106752
0.01638	0.00010569	-1.0783e-008	-0.107861	-0.000105691	-1.05701e-009	-0.107861	0.00010569
0.01639	0.000104638	-1.04014e-008	-0.104112	-0.00010464	-1.04649e-009	-0.104112	0.000104638
0.0164	0.000103597	-1.00406e-008	-0.100362	-0.000103598	-1.03607e-009	-0.100362	0.000103597
0.01641	0.000102566	-9.66588e-009	-0.0966101	-0.000102568	-1.02576e-009	-0.0966101	0.000102566
0.01642	0.000101546	-9.29118e-009	-0.0928572	-0.000101547	-1.01555e-009	-0.0928572	0.000101546
0.01643	0.000100535	-8.92342e-009	-0.0891029	-0.000100537	-1.00544e-009	-0.0891029	0.000100535
0.01644	9.95351e-005	-8.54178e-009	-0.0853474	-9.95362e-005	-9.95436e-010	-0.0853474	9.95351e-005
0.01645	9.85447e-005	-8.1532e-009	-0.0815906	-9.85457e-005	-9.85528e-010	-0.0815906	9.85447e-005
0.01646	9.75641e-005	-7.76462e-009	-0.0778327	-9.75652e-005	-9.75719e-010	-0.0778327	9.75641e-005
0.01647	9.65933e-005	-7.39686e-009	-0.0740737	-9.65944e-005	-9.66007e-010	-0.0740737	9.65933e-005
0.01648	9.56322e-005	-7.0291e-009	-0.0703136	-9.56332e-005	-9.56392e-010	-0.0703136	9.56322e-005
0.01649	9.46806e-005	-6.6544e-009	-0.0665525	-9.46816e-005	-9.46873e-010	-0.0665525	9.46806e-005
0.0165	9.37385e-005	-6.27276e-009	-0.0627905	-9.37395e-005	-9.37448e-010	-0.0627905	9.37385e-005
0.01651	9.28058e-005	-5.90153e-009	-0.0590276	-9.28068e-005	-9.28117e-010	-0.0590276	9.28058e-005
0.01652	9.18823e-005	-5.52683e-009	-0.0552639	-9.18833e-005	-9.18878e-010	-0.0552639	9.18823e-005
0.01653	9.0968e-005	-5.14172e-009	-0.0514993	-9.0969e-005	-9.09732e-010	-0.0514993	9.0968e-005
0.01654	9.00629e-005	-4.77049e-009	-0.0477341	-9.00639e-005	-9.00677e-010	-0.0477341	9.00629e-005
0.01655	8.91667e-005	-4.39232e-009	-0.0439681	-8.91677e-005	-8.91711e-010	-0.0439681	8.91667e-005
0.01656	8.82795e-005	-4.01762e-009	-0.0402015	-8.82805e-005	-8.82835e-010	-0.0402015	8.82795e-005
0.01657	8.74011e-005	-3.64986e-009	-0.0364344	-8.7402e-005	-8.74047e-010	-0.0364344	8.74011e-005
0.01658	8.65314e-005	-3.26822e-009	-0.0326668	-8.65324e-005	-8.65347e-010	-0.0326668	8.65314e-005
0.01659	8.56704e-005	-2.88658e-009	-0.0288986	-8.56713e-005	-8.56733e-010	-0.0288986	8.56704e-005
0.0166	8.48179e-005	-2.51361e-009	-0.0251301	-8.48189e-005	-8.48204e-010	-0.0251301	8.48179e-005
0.01661	8.3974e-005	-2.13718e-009	-0.0213612	-8.39749e-005	-8.39761e-010	-0.0213612	8.3974e-005
0.01662	8.31384e-005	-1.75901e-009	-0.017592	-8.31393e-005	-8.31401e-010	-0.017592	8.31384e-005
0.01663	8.23111e-005	-1.38171e-009	-0.0138226	-8.2312e-005	-8.23125e-010	-0.0138226	8.23111e-005
0.01664	8.14921e-005	-1.0044e-009	-0.0100529	-8.1493e-005	-8.14931e-010	-0.0100529	8.14921e-005
0.01665	8.06812e-005	-6.2797e-010	-0.00628314	-8.06821e-005	-8.06819e-010	-0.00628314	8.06812e-005
0.01666	7.98784e-005	-2.51535e-010	-0.00251327	-7.98793e-005	-7.98787e-010	-0.00251327	7.98784e-005
0.01667	7.90836e-005	1.25551e-010	0.00125664	-7.90845e-005	-7.90835e-010	0.00125664	7.90836e-005
0.01668	0.000118858	0.000118859	1.18859e-009	0.00490767	0.00502653	0.00502653	0.000118858
0.01669	0.000195656	0.000195657	1.95657e-009	0.00860069	0.00879634	0.00879635	0.000195656
0.0167	0.000299989	0.000299991	2.99991e-009	0.012266	0.012566	0.012566	0.000299989
0.01671	0.000440793	0.000440795	4.40795e-009	0.0158948	0.0163356	0.0163356	0.000440793
0.01672	0.000617703	0.000617705	6.17705e-009	0.0194871	0.0201048	0.0201048	0.000617703
